Fecha,Intervalo,Forecast Ordenes,Ordenes,% Desv Ordenes,Dif Ordenes,Cancelados,% SS Cancelados,Forecast % CR,Contact Rate,% Desv. CR,Forecast,Inflow,% Desvi. Inglow,Diff. Inflow,Cierres,Asignados,% Sla Forecast,% SLA,% Desv SLA,QFRT (Min) Forecast,#QFRT (Min),% Desv QFRT,RT (Min),AHT (min) Forecast,AHT (Min),TFRT (Total first response time),AWT (Tiempo Medio de Espera),CWD (Closing wait done),SAT (support assignation time),CWT (Close wainting time),% Muestras,% Survey_rate,% answer_rate,Csat_Gral,Enc.Enviadas Gral,Enc. Realizadas Comp,Enc. Positivas Comp,Enc. Negativo Comp,Enc. Neutros Comp,% Dsat comp,Enc. Contestadas Only comp,Enc. Dsat Only Comp,% Dsat Only Agent,Enc. Contestadas Partial comp,Enc. Dsat Partial comp,% Dsat Partial Automated,Enc. Contestadas full_automated comp,Enc. Dsat Full Automated Comp,% Dsat full Automated Comp,%_Auto_Controlados,Q Reopen Agent // Recontacto,#% Reopen CU // % Recontacto,Q Snoozed CU,% Snoozed CU,Q_Reopen,% Reopen,Dentro Sla,Fuera Sla,Sin FRT,%FRT_Vacio,Horas Requeridas,Horas Conexion,PD general,PD Agente,HC Requerido,- HC Real
2024-11-27 00:00:00,1899-12-30 01:00:00,1740,1183,"-32,00 %",-557,129,"10,90 %","0,85 %","6,68 %","5,83 %",118,79,"-33,07 %",-39,94,26,"90,63 %","43,04 %","-47,59 %",213.15000000000006,43.616329059829056,"-79,54 %",104.56333995726496,7.072843217370651,5.112754487179487,0.5413801282051284,43.07494893162393,0.7116031446540881,27.398210691823895,0.7138364779874213,"26,58 %","98,73 %","26,92 %",3.238095238095238,78,21,12,9,,"42,86 %",2,0,"0,00 %",19,9,"47,37 %",,,,"0,00 %",4,"5,06 %",,,,,34,45,1,"1,27 %",12.528150432873378,25.711111133334,"7,70",5.071145816763186,25.056300865746756,40
2024-11-27 00:00:00,1899-12-30 01:30:00,1347,857,"-36,37 %",-490,110,"12,84 %","0,85 %","5,48 %","4,64 %",91,47,"-48,48 %",-44,70,26,"90,63 %","72,34 %","-18,28 %",213.15000000000006,15.904854347826086,"-92,54 %",187.37355978260874,7.072843217370651,5.273348913043477,0.9176289855072464,14.98722536231884,0.6955730158730158,36.513846031746034,0.6968253968253968,"17,02 %","91,49 %","18,60 %",3.25,43,8,4,3,1,"37,50 %",3,1,"33,33 %",5,2,"40,00 %",,,,"0,00 %",3,"6,38 %",,,,,34,13,1,"2,13 %",11.321941872683954,22.293055583333995,"7,00",3.4273213334288872,22.64388374536791,34
2024-11-27 00:00:00,1899-12-30 02:00:00,954,594,"-37,74 %",-360,101,"17,00 %","0,84 %","8,08 %","7,24 %",64,48,"-24,97 %",-16,61,18,"90,63 %","81,25 %","-9,38 %",76.83333333333331,14.204534027777779,"-81,51 %",232.7896068181819,7.072843217370651,8.737571527777778,0.6831138888888888,13.52142013888889,2.2337144444444443,256.14149611111105,2.235,"35,42 %","97,92 %","36,17 %",2.5294117647058822,47,17,6,10,1,"58,82 %",8,5,"62,50 %",9,5,"55,56 %",,,,"0,00 %",4,"8,33 %",1,"2,08 %",,,39,9,0,"0,00 %",8.573501821740416,19.943333333333,"6,71",4.074318587157489,17.147003643480833,33
2024-11-27 00:00:00,1899-12-30 02:30:00,730,464,"-36,40 %",-266,77,"16,59 %","0,92 %","5,82 %","4,90 %",54,27,"-49,56 %",-27,82,9,"90,63 %","51,85 %","-38,77 %",76.83333333333331,22.240345679012346,"-71,05 %",166.99427466666666,7.072843217370651,4.880914197530864,4.026137037037037,18.21420864197531,0.8777018518518519,1.6794740740740746,0.8787037037037037,"29,63 %","100,00 %","29,63 %",3.125,27,8,4,4,,"50,00 %",2,0,"0,00 %",6,4,"66,67 %",,,,"0,00 %",2,"7,41 %",,,,,14,13,0,"0,00 %",8.573501821740416,20.095,"7,26",2.1537779766485956,17.147003643480833,30
2024-11-27 00:00:00,1899-12-30 03:00:00,561,334,"-40,48 %",-227,50,"14,97 %","0,90 %","9,28 %","8,38 %",40,31,"-23,34 %",-9,58,15,"90,63 %","61,29 %","-29,33 %",213.15000000000006,11.690146666666667,"-94,52 %",40.317624712643685,7.072843217370651,4.846393888888889,1.2646688888888888,10.425477777777779,0.869946875,2.1116312500000003,0.86875,"25,81 %","100,00 %","25,81 %",2.375,31,8,3,5,,"62,50 %",1,1,"100,00 %",7,4,"57,14 %",,,,"0,00 %",4,"12,90 %",,,6,"19,35 %",19,12,1,"3,23 %",6.5263906644058505,15.571944433332,"7,15",3.0351654959723304,13.052781328811701,28
2024-11-27 00:00:00,1899-12-30 03:30:00,449,291,"-35,18 %",-158,31,"10,65 %","0,74 %","5,84 %","5,10 %",27,17,"-36,37 %",-10,50,3,"90,63 %","94,12 %","3,49 %",213.15000000000006,1.3838019607843137,"-99,35 %",991.3923480392156,7.072843217370651,6.221882352941177,0.5050480392156863,0.8787539215686274,0.8251666666666666,1183.533919047619,0.8226190476190476,"29,41 %","88,24 %","33,33 %",1.8,15,5,1,4,,"80,00 %",1,1,"100,00 %",4,3,"75,00 %",,,,"0,00 %",5,"29,41 %",,,13,"76,47 %",16,1,0,"0,00 %",5.835486391520043,14.083611100001,"5,39",1.7290577755451009,11.670972783040085,24
2024-11-27 00:00:00,1899-12-30 04:00:00,393,198,"-49,60 %",-195,23,"11,62 %","0,91 %","10,61 %","9,70 %",29,21,"-26,65 %",-8,42,6,"90,63 %","85,71 %","-4,91 %",76.83333333333331,3.465839682539682,"-95,49 %",11.009342063492063,7.072843217370651,4.631207936507937,1.0108920634920637,2.4549476190476183,0.3028544444444444,1.0611766666666669,0.30333333333333334,"23,81 %","95,24 %","25,00 %",2.6,20,5,2,3,,"60,00 %",2,1,"50,00 %",3,2,"66,67 %",,,,"0,00 %",1,"4,76 %",,,16,"76,19 %",18,3,0,"0,00 %",6.5263906644058505,12.657222216666002,"6,04",2.6442812172090364,13.052781328811701,23
2024-11-27 00:00:00,1899-12-30 04:30:00,337,174,"-48,32 %",-163,26,"14,94 %","0,85 %","10,34 %","9,50 %",23,18,"-21,07 %",-5,44,2,"90,63 %","83,33 %","-7,29 %",76.83333333333331,2.266175,"-97,05 %",21.21700277777778,7.072843217370651,7.331905555555555,1.3729953703703706,0.8931796296296295,1.0589229166666667,4.306948958333334,1.0583333333333333,"38,89 %","100,00 %","38,89 %",3.2857142857142856,18,7,4,3,,"42,86 %",3,0,"0,00 %",4,3,"75,00 %",,,,"0,00 %",3,"16,67 %",,,28,"155,56 %",15,3,0,"0,00 %",5.835486391520043,12.479722216666,"6,01",2.351831014879288,11.670972783040085,19
2024-11-27 00:00:00,1899-12-30 05:00:00,393,176,"-55,20 %",-217,12,"6,82 %","0,93 %","11,93 %","11,01 %",29,21,"-27,89 %",-8,16,5,"90,63 %","95,24 %","4,61 %",76.83333333333331,0.5410608333333334,"-99,30 %",20.944571666666665,7.072843217370651,8.251481666666667,0.5027075,0.03835333333333346,0.43039375,1.3171520833333334,0.43020833333333336,"38,10 %","100,00 %","38,10 %",1.5,21,8,1,7,,"87,50 %",2,1,"50,00 %",6,6,"100,00 %",,,,"0,00 %",5,"23,81 %",,,32,"152,38 %",20,1,1,"4,76 %",6.5263906644058505,12.991388900000999,"2,63",2.6278285618160817,13.052781328811701,20
2024-11-27 00:00:00,1899-12-30 05:30:00,505,328,"-35,06 %",-177,16,"4,88 %","0,89 %","6,10 %","5,21 %",36,20,"-44,38 %",-16,23,3,"90,63 %","95,00 %","4,37 %",76.83333333333331,0.9633745614035089,"-98,75 %",573.5555808333332,7.072843217370651,8.172351666666666,0.789482456140351,0.1738921052631579,1.4420770833333334,184.8470068627451,1.440625,"50,00 %","95,00 %","52,63 %",1.8,19,10,2,8,,"80,00 %",2,2,"100,00 %",8,6,"75,00 %",,,,"0,00 %",5,"25,00 %",,,29,"145,00 %",19,1,1,"5,00 %",4.994583794374904,13.460833350000001,"3,13",2.40770465489557,9.989167588749808,23
2024-11-27 00:00:00,1899-12-30 06:00:00,1179,783,"-33,56 %",-396,47,"6,00 %","0,64 %","5,36 %","4,72 %",61,42,"-30,92 %",-19,28,5,"90,63 %","88,10 %","-2,53 %",76.83333333333331,5.5858623015873015,"-92,73 %",378.2847345238096,7.072843217370651,9.567235317460318,1.2112150793650793,4.374647222222222,0.9077666666666666,156.82712027027029,0.9074074074074073,"28,57 %","97,62 %","29,27 %",3.0833333333333335,41,12,6,6,,"50,00 %",7,3,"42,86 %",5,3,"60,00 %",,,,"0,00 %",3,"7,14 %",,,46,"109,52 %",37,5,0,"0,00 %",7.592567121300242,19.026666650000998,"2,75",3.500567218298639,15.185134242600483,36
2024-11-27 00:00:00,1899-12-30 06:30:00,1740,1439,"-17,28 %",-301,70,"4,86 %","0,61 %","4,31 %","3,70 %",84,62,"-26,58 %",-22,46,8,"90,63 %","90,32 %","-0,30 %",213.15000000000006,2.5500435483870967,"-98,80 %",146.42833606557375,7.072843217370651,9.562517741935483,1.8277422043010751,0.7223013440860215,0.6068882716049383,76.77932253086419,0.6067901234567901,"30,65 %","100,00 %","30,65 %",2.1052631578947367,62,19,5,13,1,"68,42 %",9,6,"66,67 %",10,7,"70,00 %",,,,"0,00 %",12,"19,35 %",,,42,"67,74 %",56,6,0,"0,00 %",11.159576468558186,20.2452778,"4,11",4.723409650445103,22.31915293711637,32
2024-11-27 00:00:00,1899-12-30 07:00:00,2806,2750,"-1,99 %",-56,116,"4,22 %","0,52 %","2,98 %","2,47 %",116,82,"-29,24 %",-34,54,10,"90,63 %","64,63 %","-25,99 %",213.15000000000006,5.62700170940171,"-97,36 %",203.78892777777776,7.072843217370651,6.873378632478634,1.1651970085470087,4.461804700854701,0.8099971428571426,85.39889675925924,0.8090476190476191,"35,37 %","96,34 %","36,71 %",2.793103448275862,79,29,12,15,2,"51,72 %",11,1,"9,09 %",18,14,"77,78 %",,,,"20,00 %",9,"10,98 %",5,"6,10 %",66,"80,49 %",53,29,4,"4,88 %",13.232289287215607,19.069444466667,"4,77",5.81438688035824,26.464578574431215,35
2024-11-27 00:00:00,1899-12-30 07:30:00,3816,3911,"2,49 %",95,180,"4,60 %","0,42 %","1,84 %","1,42 %",128,72,"-43,95 %",-56,66,5,"90,63 %","66,67 %","-23,96 %",213.15000000000006,4.5811476525821595,"-97,85 %",116.51406784037559,7.072843217370651,7.322470601851852,1.1634776995305163,3.417669953051643,1.2554098958333335,70.4839684079602,1.2533854166666667,"30,56 %","93,06 %","32,84 %",1.9090909090909092,67,22,5,17,,"77,27 %",11,9,"81,82 %",11,8,"72,73 %",,,,"0,00 %",12,"16,67 %",3,"4,17 %",40,"55,56 %",48,24,1,"1,39 %",14.267491764442603,18.025555549998003,"5,47",5.544147843943217,28.534983528885206,46
2024-11-27 00:00:00,1899-12-30 08:00:00,5893,6217,"5,51 %",324,248,"3,99 %","0,39 %","2,07 %","1,69 %",183,129,"-29,65 %",-54,111,8,"90,63 %","91,47 %","0,85 %",213.15000000000006,1.5673683862433863,"-99,26 %",338.48203241469815,8.697843217370652,8.46019537037037,1.308269312169312,0.2590990740740742,0.8215050847457629,88.95298030303034,0.8221751412429378,"30,23 %","95,35 %","31,71 %",2.358974358974359,123,39,12,25,2,"64,10 %",20,13,"65,00 %",19,12,"63,16 %",,,,"0,00 %",19,"14,73 %",1,"0,78 %",75,"58,14 %",118,11,3,"2,33 %",22.74232198472367,41.682499999997994,"4,50",4.842930563576378,45.48464396944734,74
2024-11-27 00:00:00,1899-12-30 08:30:00,7464,7965,"6,71 %",501,344,"4,32 %","0,34 %","1,82 %","1,48 %",206,145,"-29,55 %",-61,146,17,"90,63 %","88,28 %","-2,35 %",213.15000000000006,2.1607325231481487,"-98,99 %",79.94320792540792,8.697843217370652,7.449233333333333,1.6415206018518516,0.5192119212962971,1.1834170666666668,12.68960390625,1.1742063492063493,"34,48 %","96,55 %","35,71 %",3.1,140,50,27,23,,"46,00 %",26,8,"30,77 %",24,15,"62,50 %",,,,"5,88 %",25,"17,24 %",6,"4,14 %",91,"62,76 %",128,17,1,"0,69 %",24.975952230865715,41.237222233332005,"6,15",5.431229570027727,49.95190446173143,77
2024-11-27 00:00:00,1899-12-30 09:00:00,9204,9919,"7,77 %",715,381,"3,84 %","0,33 %","1,79 %","1,47 %",240,178,"-25,73 %",-62,132,25,"90,63 %","82,58 %","-8,04 %",213.15000000000006,3.0464161931818183,"-98,57 %",232.1854138565892,8.697843217370652,6.778272727272727,1.177808522727273,1.8686076704545453,2.636322887323944,37.35018191721133,2.600694444444444,"28,09 %","96,63 %","29,07 %",2.54,172,50,19,31,,"62,00 %",23,12,"52,17 %",27,19,"70,37 %",,,,"0,00 %",25,"14,04 %",4,"2,25 %",77,"43,26 %",147,31,2,"1,12 %",27.048665049523137,45.71555555000001,"5,19",5.852744505161082,54.097330099046275,83
2024-11-27 00:00:00,1899-12-30 09:30:00,10101,10556,"4,50 %",455,323,"3,06 %","0,32 %","1,96 %","1,64 %",261,207,"-20,65 %",-54,159,40,"90,63 %","63,29 %","-27,34 %",213.15000000000006,90.30798014705884,"-57,63 %",314.0245241666665,8.697843217370652,8.095619199346407,86.32537655228757,3.982603594771277,0.8428264646464646,4.643805089820359,0.842929292929293,"31,88 %","97,10 %","32,84 %",1.8333333333333333,201,66,11,51,4,"77,27 %",24,15,"62,50 %",42,36,"85,71 %",,,,"0,00 %",29,"14,01 %",2,"0,97 %",59,"28,50 %",131,76,3,"1,45 %",29.571492832855995,48.786388883334,"6,27",6.456410485250034,59.14298566571199,90
2024-11-27 00:00:00,1899-12-30 10:00:00,10719,11423,"6,57 %",704,393,"3,44 %","0,34 %","2,08 %","1,75 %",288,238,"-17,27 %",-50,174,52,"90,63 %","88,24 %","-2,39 %",213.15000000000006,36.2220464539007,"-83,01 %",272.6921346866098,8.697843217370652,8.767353829787234,32.110708510638304,4.111337943262399,18.017255919854282,171.49531460573476,18.018032786885247,"30,67 %","97,06 %","31,60 %",2.328767123287671,231,73,24,47,2,"64,38 %",26,12,"46,15 %",47,35,"74,47 %",,,,"0,00 %",33,"13,87 %",6,"2,52 %",79,"33,19 %",210,28,3,"1,26 %",33.18353601757361,55.539444416668,"6,36",6.669428663745095,66.36707203514722,97
2024-11-27 00:00:00,1899-12-30 10:30:00,10943,11277,"3,05 %",334,403,"3,57 %","0,34 %","2,14 %","1,80 %",297,241,"-18,85 %",-56,179,41,"90,63 %","82,99 %","-7,64 %",213.15000000000006,17.25048593530239,"-91,91 %",270.4644740425532,8.697843217370652,8.712644374120957,13.610411181434603,3.6400747538677862,28.788849316239315,96.58481591666668,28.788888888888888,"31,54 %","92,53 %","34,08 %",2.1315789473684212,223,76,20,52,4,"68,42 %",34,23,"67,65 %",42,29,"69,05 %",,,,"0,00 %",36,"14,94 %",7,"2,90 %",90,"37,34 %",200,41,4,"1,66 %",35.57286805937448,58.31861109999899,"5,80",6.348881120456632,71.14573611874896,99
2024-11-27 00:00:00,1899-12-30 11:00:00,13076,13726,"4,97 %",650,480,"3,50 %","0,31 %","2,22 %","1,91 %",324,305,"-6,01 %",-19,209,53,"90,63 %","85,25 %","-5,38 %",213.15000000000006,11.299942549668874,"-94,70 %",269.34849306930687,8.697843217370652,7.667983554083887,1.0272026490066224,10.272739900662252,1.669831762295082,134.32248425925928,1.6627210884353743,"32,13 %","95,08 %","33,79 %",2.326530612244898,290,98,25,60,13,"61,22 %",36,25,"69,44 %",62,35,"56,45 %",,,,"1,89 %",50,"16,39 %",8,"2,62 %",118,"38,69 %",260,45,3,"0,98 %",39.20866161023234,64.75722218333199,"6,28",7.286527517142443,78.41732322046468,107
2024-11-27 00:00:00,1899-12-30 11:30:00,16218,17211,"6,12 %",993,606,"3,52 %","0,26 %","2,00 %","1,74 %",333,344,"3,32 %",11,250,65,"90,63 %","76,16 %","-14,46 %",213.15000000000006,6.049486143984221,"-97,16 %",104.49450000000002,8.697843217370652,7.0542516715830885,0.9093751972386588,5.140110946745562,0.5882282424242422,6.7225596176822,0.5881818181818181,"32,56 %","97,67 %","33,33 %",2.580357142857143,336,112,42,65,5,"58,04 %",41,20,"48,78 %",71,45,"63,38 %",,,,"1,54 %",49,"14,24 %",5,"1,45 %",126,"36,63 %",262,82,6,"1,74 %",37.86023551705796,67.25083336667,"7,32",7.920664312758865,75.72047103411592,110
2024-11-27 00:00:00,1899-12-30 12:00:00,20540,21965,"6,94 %",1425,813,"3,70 %","0,22 %","1,69 %","1,47 %",364,371,"2,01 %",7,293,77,"90,63 %","87,60 %","-3,02 %",213.15000000000006,5.584732058287797,"-97,38 %",183.7762968720822,8.697843217370652,6.704463851044505,1.2083553424657538,4.376376715822043,15.244218128654971,51.369995748299324,15.190967365967365,"33,96 %","96,77 %","35,10 %",2.4603174603174605,359,126,44,77,5,"61,11 %",40,20,"50,00 %",86,57,"66,28 %",,,,"0,00 %",55,"14,82 %",6,"1,62 %",115,"31,00 %",325,46,5,"1,35 %",41.614753530005665,69.13888893333102,"8,35",8.323203970918122,83.22950706001133,118
2024-11-27 00:00:00,1899-12-30 12:30:00,21494,23090,"7,43 %",1596,821,"3,56 %","0,22 %","1,78 %","1,57 %",370,412,"11,43 %",42,297,81,"90,63 %","87,14 %","-3,49 %",213.15000000000006,5.892847201646091,"-97,24 %",213.4353138047138,8.697843217370652,7.166386593317032,1.0060784362139918,4.886768765432099,9.493784932920537,61.056379859013084,9.493962848297214,"29,61 %","96,36 %","30,73 %",2.2295081967213113,397,122,33,79,10,"64,75 %",51,27,"52,94 %",71,52,"73,24 %",,,,"0,00 %",59,"14,32 %",7,"1,70 %",97,"23,54 %",359,53,7,"1,70 %",42.614753530005665,74.14250000000101,"7,88",8.549335337345848,85.22950706001133,123
2024-11-27 00:00:00,1899-12-30 13:00:00,22055,23726,"7,58 %",1671,799,"3,37 %","0,22 %","1,63 %","1,42 %",381,387,"1,65 %",6,268,88,"90,63 %","82,69 %","-7,94 %",213.15000000000006,5.636372482638889,"-97,36 %",192.03014331501848,8.697843217370652,6.886699045138888,0.9489179319371728,4.687454550701716,0.6788255747126437,53.743825585284284,0.6724687144482366,"36,69 %","96,64 %","37,97 %",2.3098591549295775,374,142,46,93,3,"65,49 %",37,22,"59,46 %",105,71,"67,62 %",,,,"1,14 %",74,"19,12 %",7,"1,81 %",106,"27,39 %",320,67,3,"0,78 %",45.028368945808225,78.97916663333301,"7,00",7.508722504057275,90.05673789161645,127
2024-11-27 00:00:00,1899-12-30 13:30:00,21101,22562,"6,93 %",1461,729,"3,23 %","0,22 %","1,78 %","1,56 %",368,402,"9,29 %",34,330,102,"90,63 %","76,12 %","-14,51 %",213.15000000000006,13.27965924050633,"-93,77 %",196.83956164921477,8.697843217370652,7.425917426160337,0.9466913910093299,12.332967849497,0.6924172923777022,20.962441000000002,0.6897959183673469,"34,58 %","95,02 %","36,39 %",2.1223021582733814,382,139,34,96,9,"69,06 %",39,23,"58,97 %",100,73,"73,00 %",,,,"0,00 %",54,"13,43 %",2,"0,50 %",91,"22,64 %",306,96,7,"1,74 %",42.99656207577728,79.454444516664,"8,48",7.810898618081657,85.99312415155455,131
2024-11-27 00:00:00,1899-12-30 14:00:00,20259,21721,"7,22 %",1462,691,"3,18 %","0,24 %","1,96 %","1,71 %",396,425,"7,22 %",29,337,99,"90,63 %","82,12 %","-8,51 %",213.15000000000006,12.007223453815264,"-94,37 %",189.816659616952,8.697843217370652,6.142653107344633,8.51546946472019,3.4917539890950735,36.68268096740271,33.031993098159504,36.22559709241953,"34,59 %","94,82 %","36,48 %",2.272108843537415,403,147,42,95,10,"64,63 %",51,28,"54,90 %",96,67,"69,79 %",,,,"6,06 %",64,"15,06 %",1,"0,24 %",104,"24,47 %",349,76,10,"2,35 %",46.760179167320516,81.039722233334,"8,30",7.884295945926583,93.52035833464103,137
2024-11-27 00:00:00,1899-12-30 14:30:00,18968,20458,"7,85 %",1490,660,"3,23 %","0,25 %","1,77 %","1,52 %",380,363,"-4,55 %",-17,278,86,"90,63 %","56,47 %","-34,15 %",213.15000000000006,5.273452449567726,"-97,53 %",162.88418915950336,8.697843217370652,6.975600960614793,0.8482296724470134,4.425222777120712,59.73814104938274,72.69639530685922,59.517896678966785,"33,61 %","96,69 %","34,76 %",2.4672131147540983,351,122,44,75,3,"61,48 %",43,22,"51,16 %",79,53,"67,09 %",,,,"8,14 %",60,"16,53 %",5,"1,38 %",66,"18,18 %",205,158,16,"4,41 %",46.40384223433055,74.632500033333,"7,37",7.150694641317142,92.8076844686611,135
2024-11-27 00:00:00,1899-12-30 15:00:00,18239,19231,"5,44 %",992,586,"3,05 %","0,26 %","2,49 %","2,22 %",381,478,"25,48 %",97,248,187,"90,63 %","43,72 %","-46,90 %",213.15000000000006,12.015530198019803,"-94,36 %",162.01101766975313,8.697843217370652,6.236682678132679,0.933217452440033,11.08231274557977,7.5400746760895165,22.478192325315,7.487309941520468,"25,52 %","89,33 %","28,57 %",2.4836065573770494,427,122,41,72,9,"59,02 %",34,21,"61,76 %",88,51,"57,95 %",,,,"9,09 %",94,"19,67 %",4,"0,84 %",78,"16,32 %",209,269,74,"15,48 %",45.20251334072157,72.075833399999,"9,13",8.853611200289397,90.40502668144315,130
2024-11-27 00:00:00,1899-12-30 15:30:00,17341,18473,"6,53 %",1132,606,"3,28 %","0,27 %","2,42 %","2,15 %",373,447,"19,68 %",74,312,143,"90,63 %","60,18 %","-30,45 %",213.15000000000006,14.131397495894909,"-93,37 %",249.62757219471956,8.697843217370652,6.019277873563218,0.9481791666666666,13.183218329228243,40.66463917525774,63.16257187499999,40.38742889647326,"31,54 %","93,96 %","33,57 %",2.6808510638297873,420,141,57,74,10,"52,48 %",50,20,"40,00 %",91,54,"59,34 %",,,,"4,90 %",98,"21,92 %",4,"0,89 %",82,"18,34 %",269,178,41,"9,17 %",44.83282219359896,75.193333266667,"9,36",8.907886696405914,89.66564438719791,132
2024-11-27 00:00:00,1899-12-30 16:00:00,16948,17751,"4,74 %",803,630,"3,55 %","0,29 %","2,61 %","2,33 %",392,464,"18,51 %",72,301,153,"90,63 %","57,11 %","-33,51 %",213.15000000000006,13.010935769528224,"-93,90 %",290.9793587191358,8.697843217370652,6.518219714506171,1.2171601246105916,11.793775644917632,105.82520838963961,148.52445080385854,104.06760797342193,"28,88 %","94,83 %","30,45 %",2.3656716417910446,440,134,42,84,8,"62,69 %",37,15,"40,54 %",97,69,"71,13 %",,,,"3,27 %",94,"20,26 %",5,"1,08 %",97,"20,91 %",265,199,33,"7,11 %",46.21753186406449,78.78472225000101,"8,85",8.871028882905168,92.43506372812898,132
2024-11-27 00:00:00,1899-12-30 16:30:00,16667,17037,"2,22 %",370,568,"3,33 %","0,29 %","2,49 %","2,21 %",382,425,"11,40 %",43,278,131,"90,63 %","54,59 %","-36,04 %",213.15000000000006,18.211408059071736,"-91,46 %",179.62416155844159,8.697843217370652,6.166326784214946,0.8984267766497465,17.31298128242199,40.48462035755478,27.116910034013607,40.48523644752018,"29,88 %","95,06 %","31,44 %",2.4015748031496065,404,127,39,79,9,"62,20 %",44,25,"56,82 %",83,54,"65,06 %",,,,"2,29 %",92,"21,65 %",3,"0,71 %",88,"20,71 %",232,193,30,"7,06 %",45.69958374731208,63.746944483331994,"9,67",9.933448516267386,91.39916749462417,119
2024-11-27 00:00:00,1899-12-30 17:00:00,17116,17830,"4,17 %",714,648,"3,63 %","0,27 %","2,29 %","2,02 %",369,409,"10,91 %",40,296,98,"90,63 %","57,46 %","-33,17 %",213.15000000000006,16.078389870129868,"-92,46 %",234.3573670572916,8.697843217370652,6.283994458874457,0.9896322454308094,15.088757624699058,38.78127958057395,57.25018751339762,38.653355335533554,"29,10 %","92,42 %","31,48 %",2.831932773109244,378,119,52,60,7,"50,42 %",43,15,"34,88 %",76,45,"59,21 %",,,,"0,00 %",84,"20,54 %",8,"1,96 %",108,"26,41 %",235,174,24,"5,87 %",43.045755585983606,64.815555549999,"9,27",9.531342949347108,86.09151117196721,102
2024-11-27 00:00:00,1899-12-30 17:30:00,18070,18838,"4,25 %",768,675,"3,58 %","0,25 %","2,05 %","1,81 %",355,387,"8,92 %",32,277,82,"90,63 %","59,17 %","-31,45 %",213.15000000000006,12.69079251792115,"-94,05 %",218.4610995945946,8.697843217370652,6.321111483467382,0.9837544354838709,11.707038082437279,1.5972266203703704,95.88015573770492,1.5547297297297298,"30,49 %","92,76 %","32,87 %",2.2796610169491527,359,118,33,75,10,"63,56 %",40,22,"55,00 %",78,53,"67,95 %",,,,"1,22 %",48,"12,40 %",7,"1,81 %",80,"20,67 %",229,158,15,"3,88 %",40.79325464028177,64.630277799999,"8,59",9.233897490487598,81.58650928056355,103
2024-11-27 00:00:00,1899-12-30 18:00:00,20652,22253,"7,75 %",1601,814,"3,66 %","0,22 %","2,00 %","1,78 %",368,445,"20,90 %",77,334,78,"90,63 %","60,45 %","-30,18 %",213.15000000000006,9.788570984848487,"-95,41 %",284.47599759129747,7.072843217370651,6.824197392290246,1.13680283446712,8.651768150381367,3.6865693655303025,149.26573460490462,3.6346405228758174,"35,06 %","95,06 %","36,88 %",2.467948717948718,423,156,51,93,12,"59,62 %",57,29,"50,88 %",99,64,"64,65 %",,,,"1,28 %",58,"13,03 %",9,"2,02 %",94,"21,12 %",269,176,5,"1,12 %",41.372970348486724,75.80333338333001,"8,94",9.58594639533006,82.74594069697345,111
2024-11-27 00:00:00,1899-12-30 18:30:00,24019,24728,"2,95 %",709,916,"3,70 %","0,20 %","1,67 %","1,47 %",383,412,"7,48 %",29,363,90,"90,63 %","66,02 %","-24,61 %",213.15000000000006,5.801117133163698,"-97,28 %",243.03494558333335,7.072843217370651,7.507441942324004,1.0996427109974423,4.701474422166256,14.66215539215686,126.4163875258799,14.380021367521369,"38,35 %","95,87 %","40,00 %",2.7278481012658227,395,158,65,87,6,"55,06 %",50,19,"38,00 %",108,68,"62,96 %",,,,"11,11 %",62,"15,05 %",3,"0,73 %",97,"23,54 %",272,140,19,"4,61 %",41.872970348486724,74.956666683331,"9,98",8.768665848526641,83.74594069697345,117
2024-11-27 00:00:00,1899-12-30 19:00:00,26544,27258,"2,69 %",714,1000,"3,67 %","0,19 %","1,68 %","1,49 %",413,458,"10,90 %",45,340,109,"90,63 %","73,14 %","-17,48 %",213.15000000000006,5.587855327245053,"-97,38 %",143.26597049808427,7.072843217370651,6.066021742424242,0.9807265981735162,4.607128729071537,1.7334958829365084,54.01026914995224,1.708162267839687,"32,97 %","95,20 %","34,63 %",2.456953642384106,436,151,51,95,5,"62,91 %",42,15,"35,71 %",109,80,"73,39 %",,,,"8,26 %",74,"16,16 %",7,"1,53 %",104,"22,71 %",335,123,20,"4,37 %",44.786585764289285,74.90472226666701,"9,83",9.78516657659922,89.57317152857857,120
2024-11-27 00:00:00,1899-12-30 19:30:00,27274,27678,"1,48 %",404,1079,"3,90 %","0,21 %","1,88 %","1,67 %",448,520,"16,17 %",72,322,144,"90,63 %","69,42 %","-21,20 %",213.15000000000006,4.229646673189824,"-98,02 %",230.348513212609,7.072843217370651,6.531995857795172,1.0868953359425964,3.142751337247227,3.788750692520777,84.72524862588651,3.737021857923497,"37,12 %","95,38 %","38,91 %",2.616580310880829,496,193,74,107,12,"55,44 %",62,30,"48,39 %",131,77,"58,78 %",,,,"2,78 %",61,"11,73 %",1,"0,19 %",139,"26,73 %",361,159,9,"1,73 %",48.541103777236984,79.553611066665,"9,76",10.739706923572516,97.08220755447397,125
